Country Name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63
Bangladesh,1.845529886075939,-4.541044852801567,0.4707546435871197,-0.7828714749270147,-0.5797483451426707,-0.44049670873085167,-0.20902587541665021,0.46413877039459006,-0.7626204190303473,0.025743124904625415,0.13803268342482927,1.2620622772836974,0.05718466382683528,0.0655231991717979,0.050814133625906206,-0.09645730751102041,-0.38274595369587866,-0.2624980230878208,0.016072215579849346,0.21227942785053863,0.1408676611004659,-0.09771278644197401,-0.24773195935994616,-0.3178491296912067,0.04388159858790927,-0.006367238506427807,0.03466374384271854,-0.028099069617294938,-0.06136370161747721,-0.026993816316292017,-0.007858461204517414,0.1399885232319866,-0.003687594505223335,-0.05646799948644807,0.05484694913652258,0.14792866857289982,0.05571795878130922,0.024043717207649584,0.013536972973158541,-0.03356782953842404,0.04469819014226082,0.06465427317734977,-0.026265842812880556,0.019207913860619395,-0.011358937857167994,0.004538936377931021,0.007013802881692904,-0.003944751336761547,-0.003600989293758368,0.0009370724254319047,-0.0006762193884536217,0.0019280408089809749,-0.0012563707109566568,0.0011630681257395136,0.00018748123756377334,0.0006111161604974625,-0.0009819000289891448,-0.0002868738349316927,0.0008907175819980465,-9.832157417812801e-05,0.0007274502442541552,-0.00032753403043795726,-0.0007800195719736071
Belarus,-3.7739206375953067,-3.102855989585978,14.382480009480016,7.6384691734455,8.359942366021562,-5.310377848935607,-0.5458850894223333,-2.7983698781783857,-3.277238810943712,0.8672069313754796,-2.1151525726253344,-0.08578383908621753,1.0026677146413343,-0.8537447801482837,-0.4999353768101256,1.244734325621727,-0.07778780824495157,-0.03645418927295967,-0.5360539910940499,-0.01553713829854073,-0.10607880406117591,-0.0972552801720114,0.12955347738530132,-0.10309320126093041,-0.05589743904431781,0.2864774908894339,-0.06187749326473608,-0.12106697312955085,0.062161898857450375,-0.049904277207175364,-0.00010986260294849753,-0.11177852861964187,-0.01341365556836874,0.04541221935937914,0.026567488032410012,0.07803842511927964,-0.017853095174771617,0.03818701122882297,0.005792066403152259,0.006759701535653859,-0.0011731533163872672,-0.023438818340537206,-0.0001481695860850363,0.008791818775705451,0.012219735748450438,0.0030229808141298497,0.011266938065562419,-0.003401269050456438,-0.0012791313705595836,0.001148177696225796,-0.00125459714832685,-0.00022418111758152769,7.639982150706732e-06,-9.616987405439326e-05,-0.0008012433796626305,8.615103393217406e-05,0.00022039199240650497,0.00021812325348260204,0.0004465111051756032,-0.00030306895976526345,0.00010464181260394837,-7.988424679687544e-05,-6.220501069132016e-05
Belgium,-5.200800780906259,4.113250344930666,-0.5607791720516069,-0.4506388725478653,0.5024871104761474,0.42870063255911844,0.5556115824238839,-0.1245358106863386,-0.18571473497145274,0.08132888496683353,-0.20899055722021037,0.25457257570565556,-0.06853127947642408,-0.034925559108744134,-0.1201250145576326,0.03060568788558594,0.38211143559470806,-0.015917932940807636,0.034143632504780176,-0.23971650108583728,0.044368711859783354,-0.010440922607892348,0.10930981201210914,-0.04822255509468135,0.09809923328914281,0.022537637584896214,-0.08432268602848987,-0.04058447253520066,-0.11101190308721127,-0.09810299005191492,0.028615039654461244,-0.05225222785005921,0.10558374205169367,0.14702866312921373,-0.006746795755130843,0.06946086365884997,0.001555529577166453,-0.02668463430339333,0.02931460014841492,-0.08194224713693357,-0.08605958565504054,-0.000939605057903553,0.03248199927051318,-0.06486070621718362,0.009808518081986019,0.00018160136595799897,-0.004455568001501257,-0.001148402671348471,-0.0002043503795067671,0.0018426331284388223,-0.0008199182894913015,0.0009646084180528533,-0.0008412690763411869,0.00047796277312850253,0.000839842732744956,-0.00026325618775727106,-0.001202034325706408,-0.0006052821525302734,-0.0006666452011477704,0.00040272420198581845,0.0003906213441413176,-0.0003231281302193374,-0.0002546192413044972
Belize,-2.2025638342619684,1.1077658372503947,-2.6327551136117173,-0.5377460299756688,1.3198639696433305,-0.18725380125790075,0.6836141699778994,0.581781936782707,-0.6521954107326515,0.9731508953770678,0.6880428692755904,-0.9580522927795221,0.1462881921438465,0.12879781024721773,-0.23672789189262017,0.07172400863173821,-0.054327503455628416,0.2255530884417999,-0.19642348359869508,-0.8406342076436293,-0.5279542895483352,-0.30053649928074033,-0.047671667799283425,-0.07705730115374528,0.13518007033041576,-0.04301914847009294,-0.05862262456554484,-0.4353587184273431,0.036567224003713435,-0.014180889411648589,0.05691237571737647,0.13827250647895903,-0.0054020226002518415,0.2756750421934934,0.08375282751220756,0.007706823337108509,0.07759350036837814,0.042494810548270694,0.023030923492955345,-0.06528594700453329,0.1337077800015652,0.0013545660602920385,0.06747785846324568,-0.0031017341292285537,-0.016017307092209512,-0.010040592092892698,-0.011543154718447088,0.002566420936066378,0.0023109397892346318,-0.0036985556342062843,-0.0004827995552443021,0.0014999587714890571,0.001461115048782973,6.026505784358101e-06,-0.000331448756338877,0.0012299670624074256,0.0013983438340916345,0.00030877135449327697,0.00016128796507682144,0.0002203379479915544,-1.8369213034320893e-05,-5.599632037562782e-05,2.7721508617742074e-05
Benin,0.7205490623467531,-2.019413060036646,-3.2515517920590606,0.2734183382891518,0.7738035245327922,0.1579567261303269,-0.6109148509153174,-0.19433555255635565,0.4195052482621609,-0.11341195834613856,-0.4735623453298725,0.1751539703347007,0.25257708599629936,-0.046178282661942786,-0.5020352718932617,0.15117918344691428,0.2823797401803408,-0.004781913505772743,-0.0816249736105085,-0.41333407996049293,0.12040731155443848,0.36194734868605466,0.07604946192847287,0.298782850004726,0.27840422555511085,0.30792999025855383,-0.19109593494315757,-0.06668889717958272,0.09150954874745003,-0.23592862126328173,0.030227127140422222,0.11624625694303405,-0.08922577664151428,0.12115341804655232,0.09556237191316706,-0.15116363144356287,-0.01452846969811782,-0.031164323881932583,-0.03219000691690021,0.011313551353379414,-0.08980278770481889,0.026854601819440174,0.014681029521590885,-0.0481386472530637,0.01952527574493523,0.0019747209017759435,-0.019722899253892222,-0.0010888992249578882,0.0018537484575169953,0.001521444228878859,0.001146594544524432,-0.0001703790713528998,0.0015483529692320124,0.0017589889248450378,-0.00032447539555656587,0.0003662600669270114,-0.00034259728567376246,-0.00015282625409056025,0.00022620159200599185,-0.00017138028941464113,-9.777536959317886e-05,-0.0003945759210962801,-0.00015166111320964192
Bhutan,-1.4549521866760697,-1.0634928589502777,0.9729939023840083,-0.9272990523796211,0.1297447480653783,-0.636100280741247,-0.6496777595992193,-0.6287718238520037,-0.6880384789536858,-0.0293633474919069,0.2354466659480864,1.1102387762303465,-0.2697340164484658,0.19551941027732114,-0.1722041789141112,-0.7306568408153592,-0.5112830944926728,0.058642890193975505,-0.32601701730142907,0.11962935796151494,-0.4885693498127953,0.11735544823978977,-0.1252565151607748,0.3046437257324177,0.0026466307868711816,-0.2166098441293993,-0.2189809834792628,-0.006442246225738087,0.07255051355955189,-0.11481366142294576,0.028485817874486348,-0.07195666994442255,0.013475682123696875,-0.23102258801857797,0.15795052944342575,-0.0506586182910755,0.04765955785669019,0.06228175087236143,0.026363841834896495,0.05027074303527441,0.04978220310265001,-0.004144056480541247,-0.031484590132726545,0.0618211437750208,-0.11188830585202598,-0.003388664990653323,0.003583396515157901,-0.005642488876228293,-0.00394977669039966,0.0025561462104413913,0.000902260731983349,0.0010562495550970636,0.002088810093779664,-0.0012813077524188692,0.00163437838634758,-0.0010307679752630857,0.0012702207259377262,0.0004326030016905373,0.0006634761022031729,-0.00033782937809520835,-0.000328313825836429,9.765465681826174e-05,0.00014401574014460665
Bolivia,-0.07718746236379571,-2.115166702098614,-0.5128614259895149,-0.5519933319333051,-0.5592041662361524,-1.1282855702243033,-0.652542821050568,0.3977206521174187,-0.41349501710747794,-0.06730638030543387,-0.46766149115685685,-0.20996163779153773,0.6686727282316827,-0.310619756801218,0.19808755413216617,-0.48148355378156515,-0.9027022469280916,0.0794771838690756,0.0729455671842849,-0.05161887362077566,-0.04971708766484848,-0.285230846761798,-0.2586794619469637,-0.24612223860171656,-0.17622224661934816,-0.18887712270894375,0.12754353887188552,-0.007827060849931426,-0.10462968299062982,-0.0392572505120927,0.049269777517000894,0.11039813801979684,-0.032032079212161335,0.013222333704347595,0.0682237376670494,0.0159897246484556,0.027082132091033332,-0.029378045068005995,-0.008931625453479884,-0.09003965112022132,0.043561872179194557,0.11935650844286864,-0.032415384242732805,-0.0014246477571663052,0.043923414706488216,-0.005125113115527004,-0.0027746776694362106,-0.0020921629343171448,0.003282532358572,0.0029106488941182894,-0.002470032648558489,-0.000922672815106318,-0.00022123870941220827,0.00024703474092686384,-0.000939804827180718,0.0004666956228256197,6.010942457866721e-05,9.21239986736174e-06,-2.6099185643988824e-05,0.0005369083302031165,1.6284602467941264e-06,-4.6009035070535485e-05,5.496439146514763e-05
Botswana,-1.8662136692057958,-0.9233096905417706,1.6244095077241818,1.0134760229184465,-0.8467356314446427,0.0720887076227854,-0.8332539554634119,0.06532804122572902,0.11707235342768621,0.0011838121889818792,0.09896823572137133,0.750321661083689,-0.2977958585257441,0.23181186175914406,0.4509420290809264,0.23645609063081757,-0.3950533611940722,0.09700650615520702,-0.16486595306241952,0.29445026571218524,0.2717431557701587,0.2397157267039223,-0.12806695369287743,-0.0004944973420309214,0.3411558203177541,0.28923587870213163,0.2901740814699865,-0.25238790314670095,0.007174188515678605,-0.12865176270552298,-0.027852945497571606,0.4855747624548855,-0.01093830984557242,-0.1484212817086392,-0.12598752767036156,-0.1376438959110116,-0.13960635972674199,-0.09063327207869781,-0.04149102553453054,0.04587090692896065,0.04624276205536032,0.005573322826299813,0.007207882811235597,-0.005124541296646725,0.007367543176927593,-0.014197841874865924,0.08310374268416734,-0.006779725818223009,0.0019201883581047078,0.00700628699850006,0.0008125177321338241,0.0018315530987185861,-0.0008468988931373727,0.0007691561979952582,-0.0008099744026964616,-7.601190050035506e-05,-0.0004984208761243253,-0.00037382871359488884,-0.0004048912234839145,0.00031047910891013466,0.00012172652248122385,-0.00039848531611444996,6.1018779423863e-05
Brazil,2.9628664807963543,-4.433537319687204,-0.20312113037682436,0.43112317309725684,0.20663777992190252,0.2509079441395632,1.3109252871339743,-0.5361172201757857,-0.20308584351047052,0.9233221348995775,0.3704257194028027,0.8491655133053935,0.3585511931865675,-0.6841546941295177,0.645088986593501,-0.29197113556393794,0.04676377184365009,0.4198229527990756,0.07210564248912986,-0.5936767925422739,0.06505213568117359,-0.13045909890338359,-0.19219272525879585,0.2337178566022786,-0.06424897407330923,-0.23236386019551145,0.21696866264357373,0.14627539179577514,-0.0664792184413734,0.020822823829202846,0.09056016036606541,0.0349553763920603,-0.015211909873683385,-0.019181513334901694,0.020011251970198946,0.11400745199264561,-0.011828891047603884,-0.06566759143273405,0.08292688642600726,-0.00906232282647714,-0.024282359421427074,-0.04265818808396164,-0.03311823073006175,0.009157544102416178,-0.004892592623933135,0.0007934382477215642,0.00847305365561608,0.011695805512049236,-0.007963839109384429,0.004216542282244332,0.0037253187193253146,-0.0067419064367250986,0.009195037163305051,-0.002983311199331085,-0.0009128393223785338,0.006435146193395579,-3.206987581345439e-05,-0.003107855978142085,-0.0002527214919403695,-0.00048668448933967526,0.0016077066535180745,0.0005132307262012464,-2.0582011253128075e-05
Brunei Darussalam,-2.3980683201392403,1.531231326465926,-3.21764485376736,-0.5391213145001836,0.6395661227544165,0.407331896050526,0.24249959047309502,-0.7109368718242213,-0.03673978426915869,0.3230744934441999,0.5177327613495571,-0.34966966676730826,0.27430347350705253,0.032843604503374146,-0.16911910404467387,-0.25117283657623646,0.29033769443544416,-0.45768370879475695,-0.17608643740556087,-0.15047008199916506,0.3726574159714765,-0.025068058781626962,0.0025711428538425078,-0.25337879154083043,0.11852029621507651,-0.10751587673935048,0.09642609592858867,0.300879271086794,0.13309992519635144,0.39680130821709714,-0.0987278646024345,0.24400022820168485,-0.14820411025356683,0.0032973372677171722,0.07249455392029792,0.03148657119961345,-0.001204396697559144,-0.03575708076450877,-0.08238096129814748,0.1273641014127072,0.023669130585659205,-0.012018364561946042,-0.10301902429515783,-0.017632017840101547,0.00612674699233198,0.0031046735304716285,0.017544312415756224,0.003717343930949116,-0.003468495306035667,-0.00045767978339014226,-0.0009294099451769552,-0.0004325126490197274,0.000150580052535324,0.0004393704381820425,-0.0014003492731384259,-1.2456829462748048e-06,0.000289656909333003,0.00021908494681769657,0.00013552873691925185,-0.0002321137995669679,-4.757618522796595e-05,-0.00010490739781623376,-5.701804878024604e-05
Bulgaria,-2.7784420420455582,0.9582307962788454,-0.5051307124751021,0.5732011887462078,-0.10091352104700863,0.11448832261065518,-0.5800553935568863,1.747448349493714,0.4847911369507228,-0.4762809014184111,-0.6210483570663733,-0.36185697778388554,0.06848696757534335,-0.0010372672533145353,-0.07542522214897478,0.5317588201551792,-0.4032272207133092,-0.2846546930713241,0.25831062647919245,0.35205958062798987,0.1384251722080436,0.2587670528271588,0.2669709150617611,0.294375834581597,-0.18735244493830422,0.19863779927826708,-0.027406861656384177,0.10182614198585238,-0.2373863458714293,-0.17976850280108836,0.016687182054371447,0.10312183091601974,-0.01664710525679898,0.10329211688952766,-0.09549599317855355,-0.03682786197408402,-0.06591223487031465,-0.0219706534498388,-0.018026811458270557,0.03575855396628996,-0.024480046979565424,-0.004794367007474359,0.023041625592583003,0.042170167049508475,0.012234764544086339,0.004085629694139259,-0.04375623981576397,-0.0004432094967592803,0.0035216054079488697,-0.0014930378751782227,0.0022804197535200308,-0.0023415533047553105,0.000851751137659538,0.0013004688094368896,-0.0008329364964757477,-0.00041174290708359844,0.0003486957857405889,-1.2748217838356876e-05,-0.0001241727160662626,-0.0004278079066716789,4.286675873702721e-05,0.00022236740795995543,-0.00021781020035690167
